account_id,principal_amount,outstanding_amount,dpd,risk_segment,status,loan_type,opened_at,timezone,success_payment_amount,success_payment_count,recovery_rate,dpd_band
ACC0008483,299451.96,133412.15,120,HIGH,PAID,AUTO,17-05-2024 21:37,Asia/Kolkata,9903.98,1,0.074235967,91-180
ACC0008484,180361.01,698852.67,180,MEDIUM,WRITEOFF,AUTO,31-12-2024 12:19,UTC,44713.67,1,0.06398154,91-180
ACC0008485,301481.58,329496.99,75,LOW,WRITEOFF,BNPL,10-07-2025 20:54,Asia/Kolkata,0,0,0,61-90
ACC0008486,564399.04,661481.72,45,MEDIUM,ACTIVE,BNPL,10-10-2025 04:45,Asia/Kolkata,0,0,0,31-60
ACC0008487,705855.39,177346.76,75,NPA,PAID,PERSONAL,14-11-2025 02:56,Asia/Kolkata,0,0,0,61-90
ACC0008488,248526.56,216922.2,15,HIGH,WRITEOFF,PERSONAL,21-02-2024 13:45,UTC,141107.49,2,0.650498151,Jan-30
ACC0008489,720343.51,565880.31,120,LOW,CLOSED,AUTO,06-03-2025 13:22,Asia/Dubai,112604.27,1,0.198989553,91-180
ACC0008490,742409.76,421736.39,15,NPA,ACTIVE,BNPL,21-02-2025 20:55,Asia/Dubai,86779.48,2,0.205767114,Jan-30
ACC0008491,20501.07,522718.37,75,MEDIUM,CLOSED,CONSUMER,27-06-2024 13:16,Asia/Kolkata,0,0,0,61-90
ACC0008492,209924.58,428357.57,5,NPA,WRITEOFF,CONSUMER,16-08-2024 10:18,UTC,60747.59,1,0.141815143,Jan-30
ACC0008493,283562.68,168899.28,30,HIGH,PAID,CONSUMER,11-03-2024 06:22,Asia/Dubai,0,0,0,Jan-30
ACC0008494,198352.74,184563.67,30,NPA,CLOSED,CREDIT_CARD,06-07-2025 14:09,Asia/Dubai,0,0,0,Jan-30
ACC0008495,354992.38,335517.12,5,NPA,WRITEOFF,CONSUMER,18-05-2024 10:57,Asia/Dubai,17773.51,1,0.052973482,Jan-30
ACC0008496,210017.11,594326.27,120,NPA,PAID,CREDIT_CARD,11-09-2025 19:44,Asia/Dubai,125120.51,1,0.210524953,91-180
ACC0008497,167449.67,298026.9,15,LOW,PAID,CREDIT_CARD,13-05-2024 02:22,UTC,0,0,0,Jan-30
ACC0008498,44444.25,155713.47,180,LOW,CLOSED,AUTO,12-02-2024 17:53,UTC,113515.26,1,0.729000901,91-180
ACC0008499,298873.33,568830.34,90,HIGH,CLOSED,PERSONAL,05-08-2025 21:42,Asia/Dubai,64489.07,1,0.113371361,61-90
ACC0008500,455837.21,635414.4,1,LOW,CLOSED,AUTO,15-06-2025 13:32,UTC,0,0,0,Jan-30
ACC0008501,56982.05,29720.2,180,LOW,WRITEOFF,AUTO,07-12-2024 07:50,Asia/Kolkata,49429.4,1,1.663158391,91-180
ACC0008502,464014.01,162204.64,45,MEDIUM,ACTIVE,CREDIT_CARD,09-07-2024 15:58,UTC,0,0,0,31-60
ACC0008503,383559.18,689946.83,75,NPA,CLOSED,AUTO,18-10-2025 07:53,Asia/Kolkata,82335.33,1,0.119335761,61-90
ACC0008504,325871.17,218016.49,1,HIGH,ACTIVE,AUTO,25-11-2024 22:50,Asia/Dubai,0,0,0,Jan-30
ACC0008505,664862.59,314290.75,60,NPA,CLOSED,BNPL,17-07-2025 08:39,Asia/Dubai,0,0,0,31-60
ACC0008506,84230.93,614986.76,75,LOW,WRITEOFF,CONSUMER,06-05-2024 08:06,Asia/Dubai,0,0,0,61-90
ACC0008507,156461.41,618311.58,180,MEDIUM,CLOSED,PERSONAL,17-08-2024 08:25,Asia/Dubai,117142.92,2,0.189456131,91-180
ACC0008508,765252.48,428045.27,75,NPA,PAID,CONSUMER,01-05-2025 07:09,Asia/Dubai,0,0,0,61-90
ACC0008509,178990.31,278048.37,60,LOW,PAID,AUTO,18-03-2025 00:19,Asia/Dubai,64044.79,1,0.230336865,31-60
ACC0008510,735471.42,607182.46,1,LOW,WRITEOFF,CONSUMER,17-01-2024 12:10,Asia/Kolkata,0,0,0,Jan-30
ACC0008511,544024.11,400406.22,30,HIGH,CLOSED,PERSONAL,04-04-2024 23:39,UTC,0,0,0,Jan-30
ACC0008512,475359.06,409630.14,15,MEDIUM,WRITEOFF,BNPL,10-08-2025 16:48,Asia/Dubai,0,0,0,Jan-30
ACC0008513,294080,112488.45,180,MEDIUM,CLOSED,PERSONAL,23-09-2024 03:58,Asia/Dubai,19117.98,1,0.169955049,91-180
ACC0008514,165151.75,152306.42,0,HIGH,ACTIVE,PERSONAL,12-05-2024 09:18,Asia/Dubai,26730.38,1,0.175503961,0
ACC0008515,441130.39,135066.34,60,HIGH,CLOSED,BNPL,05-06-2025 16:32,UTC,0,0,0,31-60
ACC0008516,632064.5,69150.46,180,MEDIUM,CLOSED,CREDIT_CARD,01-04-2025 06:40,Asia/Kolkata,49063.44,1,0.709517189,91-180
ACC0008517,779912.56,88807.91,0,LOW,CLOSED,PERSONAL,04-05-2025 13:52,UTC,87585.91,1,0.986239964,0
ACC0008518,320131.64,255278.26,120,NPA,CLOSED,CONSUMER,30-05-2025 07:23,Asia/Dubai,0,0,0,91-180
ACC0008519,742434.11,89349,0,HIGH,WRITEOFF,PERSONAL,06-06-2025 03:06,Asia/Dubai,22141.38,1,0.24780781,0
ACC0008520,392337.98,348640.89,30,HIGH,WRITEOFF,BNPL,14-11-2025 07:05,UTC,0,0,0,Jan-30
ACC0008521,75530.28,381481.84,45,HIGH,CLOSED,CREDIT_CARD,12-01-2025 02:13,Asia/Dubai,0,0,0,31-60
ACC0008522,375452.49,360116.1,1,LOW,PAID,CREDIT_CARD,17-09-2025 20:40,UTC,0,0,0,Jan-30
ACC0008523,728732,120197.98,75,HIGH,PAID,CONSUMER,06-03-2025 01:32,UTC,0,0,0,61-90
ACC0008524,500739.43,377260.47,15,LOW,PAID,BNPL,18-06-2024 22:41,Asia/Dubai,132322.29,2,0.350745176,Jan-30
ACC0008525,494710.57,288367.32,60,HIGH,ACTIVE,CREDIT_CARD,22-10-2024 04:50,UTC,53369.25,2,0.18507385,31-60
ACC0008526,505092.99,235686.12,180,HIGH,WRITEOFF,BNPL,25-12-2024 22:19,Asia/Dubai,0,0,0,91-180
ACC0008527,143914.39,258218.97,75,HIGH,CLOSED,CONSUMER,04-04-2025 07:09,Asia/Dubai,0,0,0,61-90
ACC0008528,291235.86,594376.66,120,NPA,ACTIVE,CREDIT_CARD,21-10-2024 07:09,Asia/Dubai,0,0,0,91-180
ACC0008529,723771.63,515572.47,90,NPA,PAID,CONSUMER,17-10-2024 12:21,UTC,57880.52,1,0.112264567,61-90
ACC0008530,585894.48,527799.59,30,MEDIUM,CLOSED,CONSUMER,22-02-2025 03:27,UTC,0,0,0,Jan-30
ACC0008531,383512.1,260490.28,180,HIGH,CLOSED,AUTO,02-05-2025 19:08,Asia/Kolkata,0,0,0,91-180
ACC0008532,223739.53,502948.21,120,MEDIUM,PAID,CONSUMER,01-08-2024 17:31,Asia/Kolkata,0,0,0,91-180
ACC0008533,413385.84,257844.47,120,HIGH,ACTIVE,PERSONAL,20-06-2024 12:23,Asia/Kolkata,123796.38,1,0.480120361,91-180
ACC0008534,522738.7,312959.7,60,HIGH,CLOSED,CREDIT_CARD,27-06-2024 17:59,Asia/Dubai,0,0,0,31-60
ACC0008535,504192.52,201201.31,5,LOW,ACTIVE,BNPL,05-04-2024 13:52,Asia/Dubai,0,0,0,Jan-30
ACC0008536,539155.5,66627.01,15,LOW,ACTIVE,BNPL,08-02-2024 03:26,Asia/Dubai,0,0,0,Jan-30
ACC0008537,171930.72,54055.26,5,LOW,WRITEOFF,AUTO,05-11-2024 19:32,UTC,113416.39,1,2.098156405,Jan-30
ACC0008538,186988.49,485672.48,15,NPA,CLOSED,AUTO,27-05-2025 14:16,Asia/Kolkata,0,0,0,Jan-30
ACC0008539,721525.58,503704.75,15,NPA,CLOSED,CONSUMER,19-02-2024 13:27,UTC,144035.57,2,0.285952376,Jan-30
ACC0008540,309180.15,270746.8,5,MEDIUM,PAID,PERSONAL,18-09-2025 01:04,UTC,0,0,0,Jan-30
ACC0008541,625586.47,663610.39,30,LOW,PAID,AUTO,13-10-2025 21:59,Asia/Kolkata,329858.99,3,0.497067248,Jan-30
ACC0008542,276008.35,355134.11,90,NPA,ACTIVE,PERSONAL,30-07-2025 20:14,UTC,0,0,0,61-90
ACC0008543,556554.26,659453.13,120,MEDIUM,CLOSED,PERSONAL,18-10-2024 08:02,Asia/Dubai,0,0,0,91-180
ACC0008544,663170.32,2741.88,0,LOW,PAID,AUTO,05-02-2025 06:07,Asia/Dubai,0,0,0,0
ACC0008545,294279.32,436030.32,5,MEDIUM,ACTIVE,CONSUMER,24-02-2025 20:23,Asia/Dubai,0,0,0,Jan-30
ACC0008546,54473.44,319777.84,120,MEDIUM,CLOSED,CONSUMER,31-01-2024 12:50,Asia/Kolkata,155069.57,2,0.484929068,91-180
ACC0008547,236657.82,665486.15,180,HIGH,WRITEOFF,BNPL,30-05-2025 09:40,UTC,0,0,0,91-180
ACC0008548,668354.73,467803.84,180,LOW,WRITEOFF,BNPL,04-03-2024 08:09,Asia/Dubai,0,0,0,91-180
ACC0008549,141840.99,471134.32,0,LOW,PAID,CONSUMER,05-09-2025 14:05,Asia/Dubai,0,0,0,0
ACC0008550,259001.79,258625.57,15,NPA,PAID,BNPL,05-09-2024 12:41,UTC,115063.08,1,0.44490218,Jan-30
ACC0008551,593199.52,357169.81,30,NPA,PAID,PERSONAL,20-12-2024 15:03,Asia/Kolkata,0,0,0,Jan-30
ACC0008552,644636.36,187399.24,180,NPA,WRITEOFF,AUTO,09-02-2024 18:22,UTC,0,0,0,91-180
ACC0008553,694418.69,91478.18,90,MEDIUM,WRITEOFF,CREDIT_CARD,03-06-2025 18:11,Asia/Kolkata,74054.55,1,0.809532393,61-90
ACC0008554,68038.55,158833.25,1,MEDIUM,PAID,CONSUMER,29-07-2024 02:52,UTC,0,0,0,Jan-30
ACC0008555,36977.41,588913.49,180,MEDIUM,PAID,AUTO,13-06-2025 09:57,Asia/Kolkata,0,0,0,91-180
ACC0008556,617694.29,19072.29,45,HIGH,PAID,AUTO,15-02-2025 11:20,Asia/Dubai,183324.75,2,9.612099543,31-60
ACC0008557,688555.75,407227.44,45,NPA,WRITEOFF,PERSONAL,22-08-2024 15:13,UTC,24355.2,1,0.059807365,31-60
ACC0008558,603446.68,178929.16,180,LOW,CLOSED,CREDIT_CARD,10-03-2025 13:12,Asia/Kolkata,0,0,0,91-180
ACC0008559,686458.55,672436,75,LOW,WRITEOFF,AUTO,08-06-2024 08:52,UTC,102412.88,1,0.152301305,61-90
ACC0008560,42087.17,17691.66,45,HIGH,WRITEOFF,CONSUMER,12-03-2024 01:56,UTC,0,0,0,31-60
ACC0008561,363197.71,489168.7,1,MEDIUM,ACTIVE,BNPL,17-06-2024 14:34,Asia/Dubai,143255.41,1,0.292854817,Jan-30
ACC0008562,548310.25,474406.44,1,NPA,CLOSED,CREDIT_CARD,18-02-2025 12:27,Asia/Kolkata,0,0,0,Jan-30
ACC0008563,619653.68,413537.34,15,NPA,CLOSED,BNPL,17-10-2025 03:42,Asia/Kolkata,0,0,0,Jan-30
ACC0008564,741831.61,75041.57,90,MEDIUM,PAID,CREDIT_CARD,14-01-2025 01:30,Asia/Kolkata,0,0,0,61-90
ACC0008565,130817.1,434002.87,0,HIGH,WRITEOFF,CONSUMER,19-04-2025 03:41,Asia/Kolkata,0,0,0,0
ACC0008566,308663.3,445410.34,120,HIGH,WRITEOFF,CREDIT_CARD,14-03-2024 07:13,Asia/Kolkata,0,0,0,91-180
ACC0008567,430125.99,452771.05,75,HIGH,ACTIVE,AUTO,12-02-2025 17:37,Asia/Dubai,5844.97,1,0.012909328,61-90
ACC0008568,358797.39,203866.88,180,NPA,ACTIVE,CONSUMER,04-10-2024 22:56,Asia/Dubai,0,0,0,91-180
ACC0008569,378366.22,640530.51,45,NPA,ACTIVE,BNPL,09-05-2025 12:01,UTC,59920.95,1,0.09354894,31-60
ACC0008570,165531.51,34447.22,75,MEDIUM,WRITEOFF,AUTO,17-07-2025 16:29,UTC,0,0,0,61-90
ACC0008571,511905.71,270568.33,90,NPA,WRITEOFF,CREDIT_CARD,12-01-2025 12:12,UTC,0,0,0,61-90
ACC0008572,217299.85,242497.58,45,LOW,ACTIVE,CREDIT_CARD,02-10-2025 10:06,Asia/Kolkata,0,0,0,31-60
ACC0008573,176825.17,474441.7,15,MEDIUM,ACTIVE,BNPL,28-10-2024 11:58,Asia/Kolkata,0,0,0,Jan-30
ACC0008574,767372.17,75708.88,30,MEDIUM,WRITEOFF,CONSUMER,24-01-2025 21:34,UTC,68094.82,1,0.899429763,Jan-30
ACC0008575,781197.47,640343.35,5,NPA,WRITEOFF,CONSUMER,24-05-2025 02:17,UTC,0,0,0,Jan-30
ACC0008576,547559.38,504152.79,180,HIGH,WRITEOFF,AUTO,04-11-2025 11:07,Asia/Dubai,111802.71,1,0.221763545,91-180
ACC0008577,745508.8,693984.5,120,LOW,PAID,BNPL,21-10-2024 02:18,Asia/Kolkata,0,0,0,91-180
ACC0008578,172753.1,123740.03,1,LOW,ACTIVE,AUTO,18-11-2025 22:59,UTC,48733.78,1,0.393840053,Jan-30
ACC0008579,692124.35,204844.76,15,LOW,ACTIVE,BNPL,11-06-2025 04:49,Asia/Kolkata,0,0,0,Jan-30
ACC0008580,297474.45,114307.13,60,HIGH,WRITEOFF,AUTO,12-11-2025 12:19,UTC,42394.51,1,0.370882464,31-60
ACC0008581,510046.94,151216.33,45,HIGH,WRITEOFF,CONSUMER,05-05-2024 22:58,Asia/Dubai,80664.51,1,0.533437824,31-60
ACC0008582,48949.61,689095.05,75,HIGH,ACTIVE,AUTO,19-03-2024 03:04,Asia/Dubai,12474.76,1,0.018103105,61-90
ACC0008583,288126.04,603304.74,75,HIGH,CLOSED,CREDIT_CARD,22-05-2025 07:26,UTC,44280.31,1,0.073396257,61-90
ACC0008584,633697.59,83537.67,75,HIGH,WRITEOFF,BNPL,13-06-2024 08:25,Asia/Dubai,0,0,0,61-90
ACC0008585,149337.89,156854.29,45,NPA,PAID,BNPL,09-05-2024 22:43,Asia/Kolkata,123718.57,1,0.788748398,31-60
ACC0008586,700799.44,669013.22,90,MEDIUM,ACTIVE,BNPL,12-09-2024 15:54,Asia/Dubai,0,0,0,61-90
ACC0008587,46452.06,483476.83,90,LOW,PAID,AUTO,07-08-2025 15:42,UTC,0,0,0,61-90
ACC0008588,240632.8,25039.61,15,MEDIUM,CLOSED,CREDIT_CARD,08-01-2025 19:22,UTC,30987.6,1,1.237543236,Jan-30
ACC0008589,667002.48,657961.46,90,LOW,ACTIVE,AUTO,21-03-2025 23:12,UTC,0,0,0,61-90
ACC0008590,303547.88,235853.1,120,MEDIUM,ACTIVE,BNPL,03-05-2025 16:46,Asia/Kolkata,0,0,0,91-180
ACC0008591,579870.13,134965.36,180,LOW,ACTIVE,CONSUMER,03-02-2024 03:14,Asia/Dubai,0,0,0,91-180
ACC0008592,101018.18,435294.71,75,HIGH,WRITEOFF,AUTO,27-04-2025 20:53,Asia/Dubai,213630.85,2,0.490772906,61-90
ACC0008593,743081.56,95465.92,5,LOW,ACTIVE,CONSUMER,23-10-2025 05:25,Asia/Dubai,160981.52,2,1.686272127,Jan-30
ACC0008594,139316.02,358422.39,45,NPA,ACTIVE,CONSUMER,15-07-2024 10:10,Asia/Kolkata,131010.28,2,0.365519241,31-60
ACC0008595,126079.17,153171.89,30,MEDIUM,WRITEOFF,CONSUMER,18-09-2024 17:57,UTC,13041,1,0.085139643,Jan-30
ACC0008596,167412.07,98305.21,15,MEDIUM,PAID,BNPL,04-03-2024 07:15,UTC,57758.23,1,0.587539867,Jan-30
ACC0008597,782163.26,597317.89,120,LOW,PAID,CREDIT_CARD,21-10-2024 04:33,Asia/Kolkata,24063.18,1,0.040285383,91-180
ACC0008598,782647.35,82719.41,60,NPA,ACTIVE,PERSONAL,04-03-2024 06:01,UTC,0,0,0,31-60
ACC0008599,418091.94,614087.01,120,NPA,PAID,AUTO,15-02-2025 14:58,Asia/Dubai,0,0,0,91-180
ACC0008600,38677.17,98615.6,120,LOW,PAID,AUTO,10-04-2025 21:05,UTC,0,0,0,91-180
ACC0008601,227958.3,240410.62,5,MEDIUM,PAID,PERSONAL,02-09-2024 22:34,UTC,78550.81,1,0.326736024,Jan-30
ACC0008602,491151.59,600314.18,75,HIGH,PAID,CONSUMER,26-11-2025 13:47,UTC,93696.85,1,0.156079688,61-90
ACC0008603,716488.13,551312.01,5,HIGH,ACTIVE,AUTO,27-08-2025 23:30,UTC,0,0,0,Jan-30
ACC0008604,57746.03,365809.27,15,MEDIUM,PAID,AUTO,06-02-2024 18:37,Asia/Dubai,168527.12,2,0.46069669,Jan-30
ACC0008605,36942.83,562497.6,90,NPA,PAID,CONSUMER,16-04-2024 06:20,Asia/Kolkata,147296.42,2,0.261861419,61-90
ACC0008606,98803.1,489993.08,180,HIGH,PAID,CREDIT_CARD,09-03-2024 16:06,UTC,0,0,0,91-180
ACC0008607,285018.86,115582.2,75,MEDIUM,PAID,AUTO,22-09-2024 18:52,Asia/Dubai,0,0,0,61-90
ACC0008608,60575.65,150512.97,5,NPA,ACTIVE,PERSONAL,09-01-2024 18:02,UTC,0,0,0,Jan-30
ACC0008609,600677.25,111878.27,1,LOW,WRITEOFF,AUTO,27-10-2024 21:33,Asia/Dubai,29753.15,1,0.265942171,Jan-30
ACC0008610,766815.77,136344.54,15,HIGH,WRITEOFF,CONSUMER,27-07-2024 13:19,Asia/Kolkata,0,0,0,Jan-30
ACC0008611,449575.77,348075.76,45,NPA,CLOSED,CONSUMER,22-11-2024 20:36,UTC,0,0,0,31-60
ACC0008612,612944.22,687319.82,120,LOW,ACTIVE,AUTO,30-05-2025 01:15,Asia/Dubai,64144.94,2,0.09332619,91-180
ACC0008613,714919.6,227179.69,1,NPA,ACTIVE,CONSUMER,09-11-2024 08:14,Asia/Dubai,38635.51,1,0.170065863,Jan-30
ACC0008614,266565.77,682513.73,180,HIGH,ACTIVE,CONSUMER,12-01-2024 12:33,Asia/Dubai,84579.71,1,0.123923822,91-180
ACC0008615,411791.86,34757.65,1,MEDIUM,PAID,CONSUMER,21-10-2024 11:08,Asia/Dubai,43380.84,1,1.248094736,Jan-30
ACC0008616,633269.27,499600.21,30,LOW,WRITEOFF,BNPL,15-10-2025 13:22,Asia/Kolkata,104811.54,2,0.209790825,Jan-30
ACC0008617,724207.44,37852.57,75,MEDIUM,PAID,BNPL,27-11-2025 16:04,Asia/Kolkata,0,0,0,61-90
ACC0008618,203713.75,168840.33,15,LOW,PAID,CONSUMER,23-06-2025 16:44,Asia/Kolkata,32859.11,1,0.194616476,Jan-30
ACC0008619,344070.8,26546.61,5,MEDIUM,WRITEOFF,PERSONAL,26-11-2025 02:24,Asia/Kolkata,0,0,0,Jan-30
ACC0008620,135217.15,505343.48,180,LOW,ACTIVE,CONSUMER,27-09-2024 17:25,UTC,84855.55,1,0.167916582,91-180
ACC0008621,75134.76,311484.34,1,LOW,WRITEOFF,AUTO,18-11-2025 05:06,UTC,0,0,0,Jan-30
ACC0008622,155210.31,677248.09,60,LOW,ACTIVE,PERSONAL,12-01-2024 20:51,Asia/Dubai,28856.66,1,0.042608699,31-60
ACC0008623,568108.53,492957.29,60,HIGH,ACTIVE,CONSUMER,10-04-2024 13:53,Asia/Dubai,0,0,0,31-60
ACC0008624,128388.1,543991.85,90,MEDIUM,PAID,PERSONAL,09-08-2024 12:21,Asia/Kolkata,230888.9,2,0.424434484,61-90
ACC0008625,276284.3,10579.66,90,HIGH,ACTIVE,CONSUMER,28-01-2025 09:37,Asia/Kolkata,37063.92,1,3.503318632,61-90
ACC0008626,509582.23,106568.29,75,NPA,ACTIVE,BNPL,03-07-2025 21:05,Asia/Dubai,140995.12,1,1.323049474,61-90
ACC0008627,799073.77,252225.3,30,HIGH,PAID,CREDIT_CARD,03-08-2024 07:24,Asia/Dubai,134857.85,1,0.534672176,Jan-30
ACC0008628,429390.93,115391.12,180,NPA,ACTIVE,CONSUMER,02-10-2024 09:19,Asia/Dubai,113296.76,1,0.981849903,91-180
ACC0008629,426663.73,384330.85,90,HIGH,PAID,BNPL,08-01-2024 15:26,Asia/Dubai,0,0,0,61-90
ACC0008630,258757.2,514841.83,120,NPA,ACTIVE,CREDIT_CARD,15-11-2025 04:36,Asia/Dubai,0,0,0,91-180
ACC0008631,343522.61,88617.85,90,LOW,CLOSED,PERSONAL,01-08-2024 13:59,Asia/Kolkata,81525.79,1,0.919970299,61-90
ACC0008632,601878.82,237406.25,5,MEDIUM,ACTIVE,PERSONAL,22-01-2024 10:06,Asia/Dubai,0,0,0,Jan-30
ACC0008633,653887.4,517157.24,1,LOW,ACTIVE,BNPL,15-07-2024 21:22,Asia/Kolkata,46545.15,1,0.090001931,Jan-30
ACC0008634,295382.43,218139.37,120,MEDIUM,CLOSED,CREDIT_CARD,19-12-2024 13:47,Asia/Kolkata,134305.41,1,0.615686247,91-180
ACC0008635,503817.63,481426.57,60,HIGH,CLOSED,CREDIT_CARD,08-01-2025 15:19,UTC,0,0,0,31-60
ACC0008636,450394.86,333276.54,15,NPA,PAID,BNPL,08-11-2025 23:27,UTC,42009.76,1,0.126050757,Jan-30
ACC0008637,264900.42,83702.31,0,NPA,CLOSED,CONSUMER,26-06-2025 23:16,UTC,0,0,0,0
ACC0008638,547056.93,558060.43,60,HIGH,ACTIVE,CREDIT_CARD,17-06-2025 03:34,UTC,82113.96,1,0.147141699,31-60
ACC0008639,10815.89,28575.06,75,MEDIUM,ACTIVE,AUTO,21-08-2025 17:54,Asia/Dubai,95362.95,1,3.337279082,61-90
ACC0008640,217532.65,659864.22,90,NPA,CLOSED,BNPL,04-06-2024 21:41,UTC,92507.7,1,0.140192023,61-90
ACC0008641,392953.69,5170.78,45,LOW,ACTIVE,BNPL,22-12-2024 04:21,Asia/Kolkata,311360.09,3,60.21530407,31-60
ACC0008642,512163.16,274386,120,NPA,CLOSED,PERSONAL,01-03-2025 23:54,Asia/Kolkata,115269.8,1,0.42010088,91-180
ACC0008643,59497.66,659981.22,90,LOW,CLOSED,BNPL,09-10-2024 06:27,Asia/Kolkata,0,0,0,61-90
ACC0008644,396892.46,631084.97,0,NPA,ACTIVE,BNPL,03-02-2024 02:34,Asia/Kolkata,0,0,0,0
ACC0008645,287883.42,286928.09,75,LOW,CLOSED,CONSUMER,05-03-2024 06:43,UTC,0,0,0,61-90
ACC0008646,449188.76,679901.11,1,MEDIUM,PAID,CREDIT_CARD,13-06-2025 21:11,Asia/Dubai,0,0,0,Jan-30
ACC0008647,721198.48,310419.5,0,NPA,PAID,CREDIT_CARD,20-10-2024 09:08,UTC,0,0,0,0
ACC0008648,425608.72,310793.55,75,MEDIUM,ACTIVE,BNPL,13-06-2024 14:19,Asia/Dubai,137714.23,2,0.443105174,61-90
ACC0008649,407916.76,156210.95,0,NPA,PAID,BNPL,23-09-2024 10:01,Asia/Kolkata,0,0,0,0
ACC0008650,366446.36,356010.79,15,NPA,PAID,AUTO,20-05-2025 02:29,Asia/Dubai,0,0,0,Jan-30
ACC0008651,765809.96,235091.02,90,LOW,WRITEOFF,PERSONAL,10-03-2025 22:27,UTC,198698.81,2,0.845199489,61-90
ACC0008652,336853.98,611810.16,5,NPA,CLOSED,BNPL,26-02-2024 09:44,Asia/Kolkata,0,0,0,Jan-30
ACC0008653,544462.36,319045.08,15,NPA,CLOSED,BNPL,25-10-2024 00:18,UTC,0,0,0,Jan-30
ACC0008654,694024.62,112973.06,0,HIGH,PAID,AUTO,02-07-2025 00:18,UTC,26177.24,1,0.231712233,0
ACC0008655,344692.84,99094.13,15,NPA,ACTIVE,CREDIT_CARD,27-04-2025 16:34,Asia/Dubai,0,0,0,Jan-30
ACC0008656,626305.64,476084,1,LOW,ACTIVE,CONSUMER,11-10-2025 23:14,Asia/Dubai,0,0,0,Jan-30
ACC0008657,558057.7,520394.78,120,NPA,ACTIVE,AUTO,22-12-2024 05:40,UTC,0,0,0,91-180
ACC0008658,717584.79,133197.61,90,HIGH,PAID,BNPL,28-08-2024 11:29,Asia/Kolkata,0,0,0,61-90
ACC0008659,608741.66,219418.35,15,HIGH,PAID,CREDIT_CARD,23-10-2025 03:22,Asia/Kolkata,114698.28,2,0.522737866,Jan-30
ACC0008660,112510.15,285967.21,75,NPA,CLOSED,CONSUMER,04-03-2024 21:23,UTC,0,0,0,61-90
ACC0008661,335938.16,19306.91,45,MEDIUM,CLOSED,PERSONAL,29-11-2025 04:24,Asia/Dubai,36623.2,2,1.896895982,31-60
ACC0008662,17189.73,672975.66,90,MEDIUM,WRITEOFF,BNPL,20-12-2024 07:39,UTC,47936.26,1,0.071230303,61-90
ACC0008663,395817.08,436803.68,60,MEDIUM,ACTIVE,BNPL,08-07-2024 05:51,UTC,108250.39,1,0.247823897,31-60
ACC0008664,84701.07,562027.96,180,MEDIUM,WRITEOFF,BNPL,01-08-2024 11:40,Asia/Kolkata,0,0,0,91-180
ACC0008665,644776.43,190785.8,90,MEDIUM,ACTIVE,BNPL,24-10-2024 14:15,Asia/Kolkata,0,0,0,61-90
ACC0008666,525785.29,479195.23,45,LOW,PAID,CREDIT_CARD,03-01-2025 09:58,UTC,35373.92,1,0.073819433,31-60
ACC0008667,456451.02,625367.8,45,MEDIUM,PAID,PERSONAL,26-05-2024 07:01,Asia/Dubai,34900.3,1,0.055807638,31-60
ACC0008668,505964.36,55636.37,5,LOW,ACTIVE,CONSUMER,18-01-2024 00:03,Asia/Dubai,135099.45,1,2.42825781,Jan-30
ACC0008669,35815.74,170439.31,180,NPA,PAID,CREDIT_CARD,24-11-2024 00:26,UTC,55598.59,1,0.326207552,91-180
ACC0008670,316250.12,559958.06,75,HIGH,ACTIVE,AUTO,21-03-2025 13:27,Asia/Dubai,75938.45,1,0.135614532,61-90
ACC0008671,710671.86,663803.84,120,NPA,CLOSED,AUTO,14-02-2024 11:25,Asia/Kolkata,349.83,1,0.000527008,91-180
ACC0008672,173727.51,387119.16,180,NPA,WRITEOFF,BNPL,04-06-2025 04:03,Asia/Kolkata,160024.13,2,0.413371764,91-180
ACC0008673,53727.75,215348.64,90,MEDIUM,WRITEOFF,CONSUMER,20-08-2024 09:15,UTC,0,0,0,61-90
ACC0008674,118669.27,442712.32,30,MEDIUM,ACTIVE,CREDIT_CARD,27-02-2025 20:14,Asia/Dubai,26990.37,1,0.060965934,Jan-30
ACC0008675,541862.17,467619.47,90,HIGH,PAID,CREDIT_CARD,07-06-2025 21:06,Asia/Kolkata,0,0,0,61-90
ACC0008676,790874.01,388178.91,90,NPA,WRITEOFF,CONSUMER,24-07-2025 12:45,Asia/Kolkata,0,0,0,61-90
ACC0008677,357993.65,668956.49,1,HIGH,WRITEOFF,BNPL,10-05-2025 07:44,Asia/Dubai,234622.76,2,0.350729477,Jan-30
ACC0008678,588474.78,458324.46,15,MEDIUM,ACTIVE,PERSONAL,17-05-2024 21:23,Asia/Kolkata,0,0,0,Jan-30
ACC0008679,767959.25,551502.53,60,LOW,ACTIVE,AUTO,26-04-2024 23:21,Asia/Kolkata,0,0,0,31-60
ACC0008680,772817.95,597555.33,120,LOW,WRITEOFF,CREDIT_CARD,09-07-2025 03:51,Asia/Kolkata,129754.12,1,0.217141599,91-180
ACC0008681,362457.32,91720.19,75,NPA,PAID,PERSONAL,13-03-2024 02:34,Asia/Kolkata,0,0,0,61-90
ACC0008682,762561.45,488100.47,120,NPA,CLOSED,CREDIT_CARD,02-06-2025 21:20,UTC,0,0,0,91-180
ACC0008683,110600.42,495594.27,30,HIGH,PAID,AUTO,17-08-2024 03:23,UTC,0,0,0,Jan-30
